id,categories,title,titleCN,image_filename,example_code_path,series_types_detected,data_source_type,dimensions_count_detected,dataset_source_rows_detected,dataset_or_row_field_count_detected,max_inline_array_width_detected,max_object_fields_detected,data_requirement_summary,analysis_confidence,primary_chart_type,standard_kind,standard_imd_priority,standard_min_fields,standard_data_shape,standard_required_roles_json,standard_optional_roles_json,standard_auto_binding_strategy,imd_template_fit
doc-example/tutorial-styling-step4,,,,,public/examples/ts/doc-example/tutorial-styling-step4.ts,,unknown/static option,,,,,,见示例 option；字段由 series/dataset encode 决定,low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,bar,series,core,2,table_rows,"[{""id"": ""category"", ""label"": ""分类/X轴"", ""required"": true, ""types"": [""text"", ""category"", ""date""], ""description"": ""每个柱子的类目、时间或分组""}, {""id"": ""value"", ""label"": ""数值/Y轴"", ""required"": true, ""types"": [""number""], ""description"": ""柱子高度或长度""}]","[{""id"": ""series"", ""label"": ""分组/系列"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""生成多系列或堆叠柱状图""}, {""id"": ""stack"", ""label"": ""堆叠组"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""把多个系列堆叠显示""}]",优先选择低基数文本/日期字段做 category，选择第一个数值字段做 value。,auto_recommendable
doc-example/tutorial-styling-step5,,,,,public/examples/ts/doc-example/tutorial-styling-step5.ts,,unknown/static option,,,,,,见示例 option；字段由 series/dataset encode 决定,low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,bar,series,core,2,table_rows,"[{""id"": ""category"", ""label"": ""分类/X轴"", ""required"": true, ""types"": [""text"", ""category"", ""date""], ""description"": ""每个柱子的类目、时间或分组""}, {""id"": ""value"", ""label"": ""数值/Y轴"", ""required"": true, ""types"": [""number""], ""description"": ""柱子高度或长度""}]","[{""id"": ""series"", ""label"": ""分组/系列"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""生成多系列或堆叠柱状图""}, {""id"": ""stack"", ""label"": ""堆叠组"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""把多个系列堆叠显示""}]",优先选择低基数文本/日期字段做 category，选择第一个数值字段做 value。,auto_recommendable
doc-example/value-animation-simple,,,,,public/examples/ts/doc-example/value-animation-simple.ts,,unknown/static option,,,,,,见示例 option；字段由 series/dataset encode 决定,low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,bar,series,core,2,table_rows,"[{""id"": ""category"", ""label"": ""分类/X轴"", ""required"": true, ""types"": [""text"", ""category"", ""date""], ""description"": ""每个柱子的类目、时间或分组""}, {""id"": ""value"", ""label"": ""数值/Y轴"", ""required"": true, ""types"": [""number""], ""description"": ""柱子高度或长度""}]","[{""id"": ""series"", ""label"": ""分组/系列"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""生成多系列或堆叠柱状图""}, {""id"": ""stack"", ""label"": ""堆叠组"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""把多个系列堆叠显示""}]",优先选择低基数文本/日期字段做 category，选择第一个数值字段做 value。,auto_recommendable
geo-lines,map,Migration,模拟迁徙,geo-lines.png,public/examples/ts/geo-lines.ts,,unknown/static option,,,"2+（name,value；另需地图数据）",,,"地图区域名 + 数值: name, value；另需 map/geoJSON",low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
geo-map-scatter,map,map and scatter share a geo,map and scatter share a geo,,public/examples/ts/geo-map-scatter.ts,,unknown/static option,,,"2+（name,value；另需地图数据）",,,"地图区域名 + 数值: name, value；另需 map/geoJSON",low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
lines-bmap,map;lines,A Hiking Trail in Hangzhou - Baidu Map,杭州热门步行路线 - 百度地图,lines-bmap.png,public/examples/ts/lines-bmap.ts,lines,series.data+external file/api,,,2+（坐标/值，可附加维度）,,,"地图区域名 + 数值: name, value；另需 map/geoJSON；线段坐标: coords [[lng,lat],[lng,lat]] 或 from/to",medium（基于官方示例源码静态解析 + 分类规则）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
lines-bmap-bus,map;lines,Bus Lines of Beijing - Baidu Map,北京公交路线 - 百度地图,lines-bmap-bus.png,public/examples/ts/lines-bmap-bus.ts,lines,series.data+external file/api,,,2+（坐标/值，可附加维度）,,,"地图区域名 + 数值: name, value；另需 map/geoJSON；线段坐标: coords [[lng,lat],[lng,lat]] 或 from/to",medium（基于官方示例源码静态解析 + 分类规则）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
lines-bmap-effect,map;lines,Bus Lines of Beijing - Line Effect,北京公交路线 - 线特效,lines-bmap-effect.png,public/examples/ts/lines-bmap-effect.ts,lines,series.data+external file/api,,,2+（坐标/值，可附加维度）,,,"地图区域名 + 数值: name, value；另需 map/geoJSON；线段坐标: coords [[lng,lat],[lng,lat]] 或 from/to",medium（基于官方示例源码静态解析 + 分类规则）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
map-bin,map,Binning on Map,在地图上显示分箱图,map-bin.png,public/examples/ts/map-bin.ts,,unknown/static option,,,"2+（name,value；另需地图数据）",,,"地图区域名 + 数值: name, value；另需 map/geoJSON",low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
map-polygon,map,Draw Polygon on Map,在地图上绘制多边形,,public/examples/ts/map-polygon.ts,,unknown/static option,,,"2+（name,value；另需地图数据）",,,"地图区域名 + 数值: name, value；另需 map/geoJSON",low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,map,series,advanced,2,geo_region_value,"[{""id"": ""region"", ""label"": ""地区名称/编码"", ""required"": true, ""types"": [""text"", ""category""], ""description"": ""地区名、国家、省、市或编码""}, {""id"": ""value"", ""label"": ""数值"", ""required"": true, ""types"": [""number""], ""description"": ""地区数值""}]","[{""id"": ""longitude"", ""label"": ""经度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图经度""}, {""id"": ""latitude"", ""label"": ""纬度"", ""required"": false, ""types"": [""number""], ""description"": ""点地图纬度""}]",需要地图资产/GeoJSON；普通表优先 region + value。,advanced_requires_validation
scatter-map,scatter,Air Quality,全国主要城市空气质量,,public/examples/ts/scatter-map.ts,,unknown/static option,,,2+（坐标/值，可附加维度）,,,"点坐标: x, y（可附加 value/size 等）",low（官方示例源码未在 public/examples/ts 中找到；按分类规则推断）,scatter,series,core,2,points,"[{""id"": ""x"", ""label"": ""X数值"", ""required"": true, ""types"": [""number""], ""description"": ""点的 X 坐标""}, {""id"": ""y"", ""label"": ""Y数值"", ""required"": true, ""types"": [""number""], ""description"": ""点的 Y 坐标""}]","[{""id"": ""size"", ""label"": ""气泡大小"", ""required"": false, ""types"": [""number""], ""description"": ""控制点大小""}, {""id"": ""category"", ""label"": ""颜色分类"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""按类别着色""}]",至少需要两个数值字段；第三个数值字段可做 size。,auto_recommendable
scatter-map-brush,scatter,Scatter Map Brush,Scatter Map Brush,,public/examples/ts/scatter-map-brush.ts,bar;effectScatter;scatter,series.data,,,2,2,2,"点坐标: x, y（可附加 value/size 等）；类目/时间 + 数值，或多维 dataset",medium（基于官方示例源码静态解析 + 分类规则）,scatter,series,core,2,points,"[{""id"": ""x"", ""label"": ""X数值"", ""required"": true, ""types"": [""number""], ""description"": ""点的 X 坐标""}, {""id"": ""y"", ""label"": ""Y数值"", ""required"": true, ""types"": [""number""], ""description"": ""点的 Y 坐标""}]","[{""id"": ""size"", ""label"": ""气泡大小"", ""required"": false, ""types"": [""number""], ""description"": ""控制点大小""}, {""id"": ""category"", ""label"": ""颜色分类"", ""required"": false, ""types"": [""text"", ""category""], ""description"": ""按类别着色""}]",至少需要两个数值字段；第三个数值字段可做 size。,auto_recommendable
